Time_Now,Blanking_Util,Blanking_SKU1_Queue,Blanking_SKU2_Queue,Blanking_SKU3_Queue,Blanking_SKU4_Queue,Press1_Util,Press2_Util,Press3_Util,Press4_Util,Press1_Queue,Press2_Queue,Press3_Queue,Press4_Queue,Cell1_Util,Cell2_Util,Cell3_Util,Cell4_Util,Cell1_Queue,Cell2_Queue,Cell3_Queue,Cell4_Queue,Warehouse1_Queue,Warehouse_2_Queue,Warehouse_3_Queue,Warehouse_4_Queue,c_Cycle1,c_Cycle2,c_Cycle3,c_Cycle4,c_Cell1_SKU1,c_Cell1__SKU2,c_Cell1__SKU3,c_Cell1__SKU4,c_Cell2__SKU1,c_Cell2__SKU2,c_Cell2__SKU3,c_Cell2__SKU4,c_Cell3__SKU1,c_Cell3__SKU2,c_Cell3__SKU3,c_Cell3__SKU4,c_Cell4__SKU1,c_Cell4__SKU2,c_Cell4__SKU3,c_Cell4__SKU4,Paint1_Util,Paint2_Util,Quality_Util,Paint1_Queue,Paint2_Queue,Quality_Queue,Forklift_Util,Forklift_Blanking_Queue,Forklift_Press_Queue,Forklift_Assembly_Queue,c_TotalProducts,SKU1_VA_Time,SKU1_NVA_Time,SKU1_Transport_Time,SKU1_Wait_Time,SKU1_Other_Time,SKU2_VA_Time,SKU2_NVA_Time,SKU2_Transport_Time,SKU2_Wait_Time,SKU2_Other_Time,SKU3_VA_Time,SKU3_NVA_Time,SKU3_Transport_Time,SKU3_Wait_Time,SKU3_Other_Time,SKU4_VA_Time,SKU4_NVA_Time,SKU4_Transport_Time,SKU4_Wait_Time,SKU4_Other_Time,Blanking_Queue
24,0.844334,0.048704,0.042997,0.049875,0.054704,0.397239,0.395922,0.379658,0.544322,56.232808,51.350185,42.878101,66.122825,0.83583,0.724438,0.601951,0.806955,0,0,0,0,101.981331,16.209689,52.005118,69.197601,19885,13968,12641,43500,13532,9723,0,5504,0,2545,0,5118,0,1260,3699,0,0,0,9187,8073,0.477843,0.494825,0.430178,0,0,45.22514,0.628817,153.803752,134.683632,130.246987,54038,1.525694,0,0.537275,0.597882,0,1.522859,0,0.536571,0.418759,0,1.525097,0,0.537747,0.439693,0,1.523349,0,0.537177,0.417187,0,58.441726
24,0.85349,0.048223,0.044811,0.052889,0.03434,0.459024,0.455763,0.464548,0.371858,74.707349,66.91704,61.435982,38.970455,0.882239,0.675152,0.678386,0.803333,0,0,0,0,136.44589,20.368676,76.7331,60.657109,25850,16630,15132,37666,15287,11577,0,3173,0,3064,0,4159,0,1051,4410,0,0,0,11006,5519,0.481615,0.503962,0.434072,0,0,48.31544,0.597154,156.166321,142.593686,141.385067,54539,1.525543,0,0.534664,0.611151,0,1.52281,0,0.537741,0.430721,0,1.525075,0,0.537792,0.456771,0,1.523445,0,0.534594,0.450243,0,63.44519
24,0.854034,0.056989,0.048485,0.047564,0.041166,0.438669,0.415637,0.456805,0.444716,73.341736,56.536585,46.613493,42.984428,0.868466,0.718519,0.673908,0.821637,0,0,0,0,255.3717,16.789353,57.477283,87.674405,23067,14911,15274,41366,14729,10458,0,4424,0,2725,0,4900,0,922,4462,0,0,0,11095,5869,0.484499,0.509938,0.437546,0,0,48.103424,0.617585,155.341442,137.722844,138.003199,54996,1.525575,0,0.541573,0.84654,0,1.522837,0,0.538709,0.413613,0,1.525045,0,0.538201,0.423909,0,1.523391,0,0.53684,0.470977,0,63.87554
24,0.840921,0.042491,0.045617,0.045806,0.065644,0.431156,0.356643,0.37882,0.524431,80.983214,39.888333,39.68313,79.551523,0.852387,0.68879,0.574869,0.803428,0,0,0,0,147.247236,13.298533,42.310724,64.424159,21029,12705,12509,42250,14902,8880,0,4903,0,2339,0,4936,0,1021,3651,0,0,0,9056,8159,0.467728,0.490679,0.423704,0,0,45.204803,0.61607,153.366707,135.099429,131.239203,53183,1.525589,0,0.535881,0.673618,0,1.522884,0,0.536206,0.390315,0,1.52511,0,0.538434,0.415395,0,1.523438,0,0.536394,0.445024,0,55.154519
24,0.858738,0.032566,0.05102,0.035888,0.060868,0.393236,0.507107,0.343615,0.53638,65.678711,73.459686,35.126246,67.765493,0.849882,0.741173,0.595327,0.830453,0,0,0,0,141.30832,20.52967,38.521884,83.859018,22766,17726,11402,46425,13570,12293,0,3744,0,3236,0,4677,0,1741,3337,0,0,0,8291,9887,0.494567,0.512009,0.443307,0,0,47.560559,0.627839,149.108878,139.814288,131.389841,55697,1.525508,0,0.532983,0.658334,0,1.522818,0,0.535081,0.413741,0,1.525147,0,0.531879,0.430485,0,1.523305,0,0.535743,0.442292,0,65.661076
24,0.860692,0.048722,0.055353,0.044809,0.050385,0.423809,0.444428,0.484556,0.443378,74.915869,65.387643,62.129898,60.732069,0.877291,0.716626,0.715915,0.848494,0,0,0,0,188.548554,18.076445,105.269458,122.0753,22165,15958,16560,41209,14138,11209,0,4984,0,2892,0,4731,0,910,4784,0,0,0,11962,5378,0.49571,0.518001,0.446385,0,0,47.791231,0.623258,158.205145,140.265142,135.76876,56108,1.525575,0,0.537061,0.768904,0,1.522773,0,0.535524,0.418359,0,1.524988,0,0.533273,0.509423,0,1.523385,0,0.535488,0.530678,0,67.250789
24,0.856109,0.048432,0.043208,0.044502,0.045254,0.45371,0.388821,0.474142,0.453006,97.265974,48.761777,54.341286,77.498457,0.866635,0.728365,0.691824,0.846841,0,0,0,0,200.981288,15.466402,70.853606,130.854682,22466,14056,15787,41935,15111,9802,0,4357,0,2586,0,5121,0,936,4587,0,0,0,11404,6089,0.491441,0.507608,0.440556,0,0,47.20476,0.615815,155.741054,140.26852,136.527505,55304,1.525615,0,0.530894,0.8096,0,1.522749,0,0.532897,0.396078,0,1.525083,0,0.535951,0.451399,0,1.523321,0,0.53746,0.566308,0,65.02672
24,0.863596,0.043655,0.065103,0.04036,0.039929,0.418169,0.514863,0.440725,0.421596,61.434575,85.777119,47.443305,52.541975,0.869177,0.731617,0.663695,0.793191,0,0,0,0,212.027756,23.359463,65.795029,81.182507,24733,18876,14627,40119,13300,13222,0,4111,0,3444,0,4397,0,1066,4291,0,0,0,10638,5760,0.487933,0.511672,0.440745,0,0,48.278794,0.625083,155.887209,140.829944,137.252461,55387,1.525662,0,0.535657,0.630227,0,1.522797,0,0.538954,0.444123,0,1.524996,0,0.533967,0.447015,0,1.5233,0,0.536007,0.459469,0,69.403665
24,0.848681,0.045515,0.048243,0.046788,0.046712,0.411573,0.448218,0.428064,0.434836,66.204817,61.550428,60.130939,50.552871,0.843231,0.683841,0.633318,0.822038,0,0,0,0,132.538103,17.966377,80.065958,61.687608,21933,16229,14132,37952,14137,11387,0,3444,0,3009,0,4296,0,993,4110,0,0,0,10218,7064,0.471986,0.501313,0.430202,0,0,46.611729,0.603099,148.831963,136.590933,136.123309,54019,1.525592,0,0.536553,0.653625,0,1.522857,0,0.535075,0.406995,0,1.525019,0,0.5357,0.496865,0,1.523463,0,0.534774,0.44058,0,59.461804
24,0.862908,0.038843,0.06614,0.053788,0.029274,0.368453,0.513408,0.511664,0.395019,65.834895,86.972846,62.078992,45.409113,0.845686,0.725303,0.752414,0.8464,0,0,0,0,161.212507,23.708448,137.06913,69.490492,21847,18543,17414,40219,12503,13095,0,4438,0,3385,0,4384,0,933,5044,0,0,0,12554,4517,0.493212,0.517703,0.445454,0,0,47.804026,0.62848,147.396472,138.739833,138.232781,55991,1.525577,0,0.534985,0.721496,0,1.522828,0,0.538497,0.416029,0,1.525033,0,0.538068,0.541005,0,1.523306,0,0.536164,0.452054,0,67.612876
24,0.847142,0.047561,0.044269,0.053364,0.040642,0.488295,0.438361,0.439827,0.355123,82.019662,66.66749,45.683119,33.566003,0.883117,0.646935,0.661432,0.802938,0,0,0,0,223.197647,19.563773,61.148063,57.235181,26005,15672,14536,35785,16483,10947,0,2002,0,2865,0,4048,0,1134,4229,0,0,0,10539,6141,0.475228,0.497867,0.431555,0,0,49.635887,0.577413,161.243963,146.446269,146.109509,54197,1.525586,0,0.533565,0.757415,0,1.522778,0,0.535955,0.444104,0,1.525128,0,0.532542,0.437039,0,1.523441,0,0.539048,0.440261,0,59.571465
24,0.83845,0.051913,0.044079,0.038513,0.048751,0.461874,0.421964,0.357982,0.436438,89.211229,55.108167,31.834368,47.643412,0.851807,0.672767,0.569401,0.781906,0,0,0,0,241.468046,17.618753,36.603367,72.032996,23839,14986,11916,40347,15675,10428,0,2372,0,2728,0,4432,0,1198,3496,0,0,0,8673,8136,0.467619,0.483199,0.420313,0,0,47.361185,0.583264,161.745059,142.404359,136.024241,52820,1.525645,0,0.539786,0.855226,0,1.522904,0,0.536858,0.419815,0,1.525147,0,0.536996,0.418777,0,1.523385,0,0.533721,0.451997,0,54.73107
24,0.859681,0.035226,0.055869,0.046838,0.055608,0.337936,0.43527,0.471237,0.522738,51.262019,63.344325,85.894678,99.374603,0.820992,0.706862,0.709898,0.865537,0,0,0,0,107.113659,17.55819,129.790397,106.952151,18719,15584,15985,43433,11665,10899,0,6602,0,2835,0,4683,0,1118,4603,0,0,0,11470,6474,0.491622,0.507575,0.439977,0,0,45.378641,0.635956,146.126565,135.93742,131.000097,55290,1.52554,0,0.530914,0.648514,0,1.522918,0,0.534429,0.420286,0,1.52499,0,0.533829,0.581136,0,1.523374,0,0.533118,0.527787,0,66.603559
24,0.860597,0.048792,0.06301,0.036587,0.048211,0.486893,0.505118,0.394086,0.401267,80.119613,78.516874,59.077219,41.377451,0.919672,0.740973,0.633301,0.794145,0,0,0,0,269.364089,21.979623,65.283671,72.479527,28592,18138,13310,41813,16677,12539,0,1803,0,3272,0,4645,0,1370,3863,0,0,0,9633,7142,0.496119,0.510075,0.444326,0,0,51.04509,0.59235,163.574199,147.28665,144.131636,55789,1.525562,0,0.533217,0.818933,0,1.522782,0,0.531734,0.440087,0,1.525014,0,0.535151,0.473362,0,1.523429,0,0.534447,0.473937,0,68.617433
24,0.865101,0.048681,0.052303,0.046304,0.042936,0.459679,0.553059,0.463102,0.331981,66.83232,82.779956,51.108967,32.32717,0.917469,0.701053,0.697287,0.824893,0,0,0,0,357.133891,24.292286,54.850584,55.391558,27639,20006,15369,37040,15719,13993,0,1834,0,3666,0,3890,0,1130,4501,0,0,0,11242,5749,0.498865,0.525218,0.452355,0,0,52.022822,0.60304,167.283584,148.834332,144.695839,56860,1.525535,0,0.538234,0.980559,0,1.522763,0,0.537385,0.430643,0,1.524996,0,0.536694,0.422167,0,1.523453,0,0.534954,0.447525,0,69.073004
24,0.858881,0.044215,0.038386,0.060233,0.047217,0.409991,0.386311,0.57582,0.399774,66.520858,46.066569,102.567225,38.956708,0.857627,0.723081,0.796548,0.875657,0,0,0,0,137.44188,14.903527,165.662054,96.840696,21532,14168,19301,41060,14163,9954,0,5256,0,2616,0,5041,0,661,5552,0,0,0,13866,3486,0.492763,0.513613,0.44227,0,0,47.099767,0.630446,151.129895,137.480728,137.56621,55534,1.525533,0,0.534511,0.657114,0,1.522868,0,0.536701,0.413703,0,1.524982,0,0.534679,0.595042,0,1.523373,0,0.535282,0.471148,0,66.760126
24,0.847707,0.052809,0.039772,0.052034,0.050397,0.481259,0.357332,0.470657,0.400944,81.565965,45.886473,60.111494,42.495057,0.874355,0.667293,0.686366,0.8168,0,0,0,0,160.340784,15.553285,66.788132,67.58429,23987,12924,15576,38064,16331,9032,0,3559,0,2360,0,4700,0,938,4543,0,0,0,11285,5486,0.474319,0.490643,0.427665,0,0,46.993348,0.602511,157.714565,140.003711,138.593078,53744,1.525594,0,0.537057,0.653769,0,1.522908,0,0.534267,0.414309,0,1.525008,0,0.535319,0.461502,0,1.523458,0,0.539861,0.440587,0,59.692542
24,0.841465,0.053514,0.041161,0.04218,0.038688,0.471022,0.371222,0.405195,0.448846,82.744682,47.320621,37.158836,65.615208,0.867364,0.658621,0.612472,0.799386,0,0,0,0,234.517786,15.136548,44.451447,92.271046,23474,13392,13412,38325,15734,9325,0,3896,0,2465,0,4519,0,1019,3936,0,0,0,9768,7097,0.467775,0.487994,0.42237,0,0,46.398202,0.603858,148.947129,141.782873,138.454532,53081,1.525643,0,0.539991,0.769553,0,1.522927,0,0.536044,0.412141,0,1.525122,0,0.538305,0.41283,0,1.523391,0,0.535335,0.491061,0,55.833644
24,0.840165,0.041631,0.055703,0.047823,0.052494,0.404129,0.407835,0.448153,0.425851,54.520776,54.624201,50.199665,49.009267,0.820236,0.702472,0.678213,0.802192,0,0,0,0,125.660397,17.260268,74.983556,57.792619,21612,14698,15249,39315,13559,10334,0,4286,0,2695,0,4762,0,979,4456,0,0,0,11034,5453,0.463749,0.490082,0.421356,0,0,45.656171,0.605704,152.348298,137.708097,134.779986,52919,1.52569,0,0.53756,0.619568,0,1.522842,0,0.536444,0.422023,0,1.52511,0,0.539165,0.454122,0,1.52342,0,0.536416,0.424349,0,55.540925
24,0.839926,0.041057,0.044057,0.054392,0.050956,0.398931,0.430167,0.429958,0.427138,51.171688,58.078306,52.117169,41.066365,0.811147,0.667462,0.663895,0.79475,0,0,0,0,116.118678,18.184303,71.020212,54.569173,21055,15289,14460,38829,13086,10684,0,4304,0,2809,0,4305,0,1204,4202,0,0,0,10451,6053,0.46866,0.485009,0.420319,0,0,45.541458,0.604178,157.446133,137.947002,135.000499,52818,1.525683,0,0.53764,0.612091,0,1.522856,0,0.534922,0.42721,0,1.525105,0,0.533882,0.46048,0,1.523415,0,0.534484,0.412215,0,55.687385
24,0.846583,0.04217,0.046942,0.044666,0.046331,0.40374,0.420374,0.443959,0.446075,60.41812,62.795837,54.259296,46.604174,0.836441,0.678582,0.664871,0.816043,0,0,0,0,139.905986,18.065631,81.73926,60.255088,21629,15106,14878,39615,13615,10586,0,4639,0,2764,0,4457,0,1012,4335,0,0,0,10811,6109,0.471587,0.49843,0.425801,0,0,46.474207,0.605857,145.917416,137.643774,136.372624,53473,1.525622,0,0.53796,0.651114,0,1.522805,0,0.537375,0.424689,0,1.525116,0,0.53627,0.485523,0,1.523432,0,0.538277,0.413354,0,59.805473
24,0.870402,0.055417,0.057759,0.036578,0.043483,0.467074,0.481413,0.390638,0.489918,87.226177,69.464593,46.558851,54.941887,0.89972,0.75742,0.622592,0.831855,0,0,0,0,251.484895,19.245706,57.008393,102.653436,25167,17124,13226,45429,15524,11926,0,3225,0,3117,0,4948,0,1269,3849,0,0,0,9551,8214,0.501278,0.521072,0.454616,0,0,49.82682,0.623832,157.990519,144.274758,138.936941,57125,1.525554,0,0.534392,0.782594,0,1.522768,0,0.535618,0.410483,0,1.524989,0,0.535717,0.449226,0,1.523369,0,0.53529,0.482141,0,72.538995
24,0.85343,0.054394,0.040118,0.039714,0.055394,0.466883,0.440811,0.35462,0.484957,73.651495,60.978379,36.966013,50.547909,0.888179,0.726239,0.570134,0.795745,0,0,0,0,182.280035,18.540296,43.958304,81.877294,24808,15698,11926,43471,15887,10927,0,3100,0,2847,0,4870,0,1215,3491,0,0,0,8706,8443,0.487862,0.502582,0.43671,0,0,48.376381,0.614514,160.574605,143.289947,139.486498,54886,1.525635,0,0.535787,0.708625,0,1.522811,0,0.536131,0.423903,0,1.525096,0,0.536192,0.430711,0,1.523352,0,0.537388,0.45544,0,62.831509
24,0.855926,0.042168,0.043757,0.043798,0.055386,0.381022,0.425893,0.45475,0.498638,52.788782,52.740338,52.059247,57.499637,0.835649,0.736625,0.685552,0.84981,0,0,0,0,116.629299,16.639771,63.263101,90.378765,20057,15057,15505,43684,12956,10588,0,5581,0,2767,0,5044,0,986,4506,0,0,0,11209,6429,0.484642,0.509407,0.440408,0,0,45.788618,0.643499,153.105872,135.384615,131.202856,55337,1.525652,0,0.533306,0.585493,0,1.522843,0,0.533555,0.402874,0,1.524998,0,0.536098,0.436089,0,1.523356,0,0.534164,0.454624,0,64.349757
24,0.858187,0.035896,0.056857,0.040669,0.049421,0.397159,0.472349,0.434139,0.468767,62.176101,62.96321,58.538922,58.878266,0.861311,0.718015,0.659782,0.813472,0,0,0,0,178.4187,20.366763,61.693033,85.679825,22093,16960,14446,41319,13506,11869,0,4677,0,3113,0,4551,0,1124,4223,0,0,0,10492,6472,0.487963,0.506603,0.439765,0,0,47.205299,0.625055,154.293144,139.661533,134.104827,55239,1.525587,0,0.538314,0.696872,0,1.522836,0,0.53666,0.421675,0,1.525062,0,0.5378,0.460562,0,1.52336,0,0.535532,0.460211,0,66.185273
24,0.850359,0.048883,0.069756,0.030941,0.033167,0.461532,0.526481,0.34452,0.405351,87.285685,106.984169,39.172665,46.418856,0.889009,0.672963,0.593478,0.757043,0,0,0,0,185.583153,23.571418,47.748909,56.831822,27005,18743,11381,37025,15484,12956,0,1945,0,3402,0,3839,0,1731,3330,0,0,0,8286,8027,0.485076,0.500585,0.433536,0,0,50.078149,0.578138,159.612528,143.032983,142.733781,54476,1.525566,0,0.539554,0.744782,0,1.522802,0,0.534902,0.461689,0,1.525119,0,0.535961,0.464075,0,1.523465,0,0.533784,0.442912,0,61.90409
24,0.830654,0.044345,0.049995,0.055564,0.035851,0.41107,0.39926,0.471241,0.366681,65.23269,52.643944,63.306515,37.607577,0.820324,0.630308,0.690779,0.783241,0,0,0,0,129.723061,17.85168,89.131375,52.737153,21289,14306,15775,33302,13846,10078,0,4093,0,2662,0,4058,0,903,4601,0,0,0,11432,4436,0.462567,0.473169,0.414115,0,0,45.883485,0.578946,158.431821,137.427883,136.19338,52032,1.525646,0,0.537414,0.667337,0,1.522868,0,0.536477,0.433328,0,1.525153,0,0.536382,0.495789,0,1.52345,0,0.539495,0.432713,0,51.677675
24,0.855543,0.040457,0.041526,0.054847,0.047431,0.364824,0.456374,0.43589,0.507848,54.18906,71.790712,60.474097,85.03884,0.845786,0.722638,0.670333,0.819919,0,0,0,0,84.07125,19.923486,61.402789,74.726182,19940,16265,14798,42730,12126,11365,0,6529,0,2974,0,4721,0,1092,4324,0,0,0,10743,6301,0.495814,0.508007,0.443019,0,0,46.696647,0.634691,154.816313,133.214045,129.535915,55650,1.525657,0,0.535718,0.577158,0,1.522861,0,0.538078,0.432665,0,1.525019,0,0.535041,0.461345,0,1.523305,0,0.536939,0.475046,0,63.707293
24,0.852929,0.059363,0.048303,0.043743,0.037824,0.57032,0.460368,0.327254,0.389251,91.594355,62.15457,34.410228,38.389862,0.931073,0.703312,0.573171,0.763329,0,0,0,0,319.544636,20.33634,38.909464,81.029069,29536,16203,11088,38775,18866,11148,0,272,0,2932,0,4562,0,1621,3249,0,0,0,8068,8483,0.481778,0.499476,0.435398,0,0,50.926553,0.567972,173.134744,149.576786,148.513117,54702,1.525649,0,0.537418,0.781862,0,1.522788,0,0.540644,0.428906,0,1.525124,0,0.534934,0.439972,0,1.523313,0,0.533191,0.485144,0,62.966802
24,0.852996,0.040962,0.046981,0.051542,0.048291,0.383179,0.444028,0.453478,0.459096,53.940119,53.307486,57.871221,47.276168,0.83603,0.698276,0.67888,0.828224,0,0,0,0,151.24261,18.048879,83.137513,63.790168,21205,15972,15115,41782,12875,11231,0,5144,0,2949,0,4495,0,1072,4402,0,0,0,10954,6227,0.485225,0.501195,0.437067,0,0,46.44816,0.622146,152.023308,136.627747,135.663797,54869,1.525657,0,0.53418,0.693788,0,1.52287,0,0.536889,0.39641,0,1.525051,0,0.536716,0.491803,0,1.523347,0,0.534199,0.416375,0,62.332715
24,0.846874,0.050009,0.049175,0.04151,0.043589,0.469552,0.472249,0.379667,0.399236,71.971903,70.928955,43.94092,41.541121,0.891407,0.702112,0.618238,0.749263,0,0,0,0,204.393449,22.035915,49.689596,83.562976,26206,16750,12509,38426,15904,11588,0,2631,0,3041,0,4453,0,1503,3663,0,0,0,9109,6714,0.473345,0.498127,0.429651,0,0,49.587567,0.595137,165.380818,144.620937,141.985781,53987,1.525673,0,0.538441,0.746478,0,1.522827,0,0.533439,0.44402,0,1.525053,0,0.535335,0.451489,0,1.523377,0,0.537896,0.479289,0,59.829627
24,0.861849,0.051588,0.042025,0.049728,0.046417,0.449062,0.418255,0.406445,0.531144,80.120019,59.580429,44.405345,80.469266,0.894406,0.751219,0.643405,0.848558,0,0,0,0,160.285648,17.703978,62.141686,108.875425,23329,14893,13776,45011,15233,10352,0,4828,0,2686,0,5265,0,1251,4018,0,0,0,9940,8112,0.502233,0.516901,0.450064,0,0,48.756843,0.634084,156.163847,138.119564,135.202321,56509,1.525568,0,0.541136,0.677439,0,1.522784,0,0.53607,0.423891,0,1.525073,0,0.538365,0.456586,0,1.523286,0,0.539831,0.489307,0,67.86821
24,0.846993,0.042177,0.042033,0.048285,0.052299,0.392525,0.418582,0.421295,0.501798,50.426188,58.999919,44.013562,58.692885,0.842511,0.726223,0.645819,0.808286,0,0,0,0,88.074144,17.391585,55.385996,64.391888,20753,15150,14168,42998,13231,10599,0,5441,0,2775,0,4934,0,1093,4139,0,0,0,10269,6645,0.482448,0.497896,0.436027,0,0,45.90731,0.632346,151.503034,135.185677,132.018746,54807,1.525653,0,0.537595,0.545986,0,1.522789,0,0.536123,0.410471,0,1.525045,0,0.536814,0.429542,0,1.523369,0,0.535584,0.426055,0,60.015675
24,0.859105,0.053592,0.054935,0.039704,0.05367,0.444459,0.392067,0.382944,0.549168,73.392772,49.761734,44.922874,76.341252,0.877354,0.740387,0.611092,0.838746,0,0,0,0,152.160798,14.917622,51.005752,112.953909,22911,14033,13027,45803,15177,9739,0,4753,0,2549,0,5275,0,1221,3795,0,0,0,9443,8535,0.492394,0.511717,0.442501,0,0,47.573482,0.629463,158.412123,139.765625,133.776289,55598,1.52566,0,0.533002,0.689671,0,1.52277,0,0.536023,0.403803,0,1.52502,0,0.537157,0.45165,0,1.523373,0,0.536892,0.496987,0,66.802733
24,0.851362,0.042179,0.053171,0.042075,0.046819,0.406856,0.481041,0.405619,0.440131,67.772188,68.683426,44.671768,42.702528,0.856181,0.728823,0.637755,0.79156,0,0,0,0,201.052651,21.267506,47.879378,72.257411,23606,17356,13352,43160,14059,12088,0,3471,0,3180,0,4602,0,1360,3904,0,0,0,9677,7017,0.484625,0.501298,0.435412,0,0,48.224589,0.610166,157.982426,140.596207,138.327653,54727,1.525658,0,0.529983,0.791768,0,1.522781,0,0.534134,0.42528,0,1.525026,0,0.537137,0.417403,0,1.523423,0,0.532088,0.444386,0,63.085859
24,0.857726,0.04656,0.050583,0.040898,0.053947,0.401536,0.548842,0.344041,0.463705,66.076957,105.905224,32.073094,61.717015,0.869261,0.737246,0.594921,0.767939,0,0,0,0,164.29768,24.341179,39.889653,84.570401,24121,19732,11575,44624,13405,13730,0,3514,0,3565,0,4348,0,1659,3386,0,0,0,8395,8152,0.487162,0.507719,0.440538,0,0,48.560652,0.609992,153.899336,143.438418,136.433745,55375,1.525618,0,0.53417,0.744801,0,1.522761,0,0.535791,0.440521,0,1.525097,0,0.535263,0.413985,0,1.523373,0,0.537734,0.47138,0,64.008549
24,0.859907,0.038969,0.056667,0.046451,0.043519,0.397512,0.475908,0.48498,0.423713,55.448043,63.644097,70.630983,48.542617,0.850348,0.678918,0.719984,0.848166,0,0,0,0,102.299125,18.713493,88.231831,58.694162,21740,17135,16340,39738,13239,11991,0,4521,0,3152,0,4119,0,1051,4723,0,0,0,11799,5586,0.4948,0.509937,0.446919,0,0,48.049024,0.626541,157.354095,134.36043,137.371171,56170,1.525678,0,0.538481,0.574627,0,1.522752,0,0.538847,0.402653,0,1.524975,0,0.537251,0.489199,0,1.523373,0,0.535301,0.434051,0,66.617738
24,0.851657,0.055369,0.041324,0.05849,0.032924,0.482482,0.381658,0.495789,0.383529,106.808146,51.815256,59.33411,40.652568,0.882481,0.695522,0.722421,0.830259,0,0,0,0,407.495375,16.68558,95.130529,89.490476,24548,13944,16619,39254,16408,9691,0,3192,0,2549,0,4820,0,951,4806,0,0,0,11961,4912,0.484239,0.502355,0.436005,0,0,49.072894,0.59466,158.90036,143.917949,142.000794,54728,1.525661,0,0.537584,1.100626,0,1.522874,0,0.536575,0.433414,0,1.52504,0,0.538266,0.489521,0,1.523344,0,0.538295,0.492684,0,62.009102
24,0.846505,0.049629,0.046469,0.056959,0.038134,0.49676,0.428081,0.482912,0.3217,82.348004,53.324097,56.36926,31.666604,0.904356,0.633942,0.69275,0.812513,0,0,0,0,263.64987,18.074245,63.111426,64.376152,26780,15670,15896,33302,17064,10939,0,2019,0,2893,0,3890,0,863,4641,0,0,0,11549,5018,0.477417,0.504175,0.43453,0,0,50.706065,0.58631,155.643181,144.002333,145.44224,54562,1.525552,0,0.535881,0.82034,0,1.522852,0,0.53627,0.415881,0,1.525089,0,0.536585,0.451251,0,1.523358,0,0.534498,0.467014,0,59.594439
24,0.849736,0.052082,0.03459,0.039369,0.057599,0.452551,0.386647,0.429969,0.47619,74.924186,58.162827,54.083113,46.894463,0.867168,0.737635,0.665029,0.817413,0,0,0,0,161.227737,17.706983,80.875739,82.506368,23582,13938,14630,43669,15307,9715,0,4170,0,2517,0,5277,0,1133,4256,0,0,0,10579,6456,0.481175,0.503981,0.437586,0,0,46.89084,0.618627,153.788791,144.751958,136.355733,54965,1.525664,0,0.532839,0.681216,0,1.522759,0,0.535208,0.438003,0,1.525006,0,0.533824,0.482569,0,1.523392,0,0.532874,0.451016,0,60.403195
24,0.861525,0.039556,0.0449,0.054301,0.05113,0.379041,0.419816,0.500414,0.484917,58.513473,59.065512,73.199372,54.453561,0.839386,0.73279,0.734358,0.860995,0,0,0,0,90.486879,17.463821,120.447931,99.286234,19277,15119,17048,43829,12530,10651,0,6302,0,2781,0,4993,0,874,4947,0,0,0,12286,5257,0.496058,0.5135,0.445876,0,0,46.204911,0.638195,148.500222,130.856555,130.321619,56032,1.525533,0,0.535873,0.579559,0,1.522842,0,0.532938,0.408115,0,1.525039,0,0.535955,0.50409,0,1.523357,0,0.533999,0.467506,0,68.292961
24,0.83894,0.04268,0.052843,0.041392,0.04774,0.380307,0.455373,0.416488,0.439079,61.918519,73.534801,48.798168,46.38313,0.823787,0.650221,0.639141,0.78857,0,0,0,0,128.497117,20.167538,53.838147,57.257663,20714,16254,13787,36601,12808,11392,0,4606,0,2977,0,3983,0,1191,4024,0,0,0,10013,6488,0.464791,0.487234,0.422343,0,0,45.317736,0.59096,150.032906,140.161684,136.173464,53076,1.525638,0,0.533815,0.659094,0,1.522849,0,0.535275,0.445667,0,1.525111,0,0.535202,0.439083,0,1.523408,0,0.534489,0.411143,0,55.916323
24,0.843501,0.048275,0.042736,0.045717,0.042592,0.469665,0.356323,0.433995,0.445022,79.672967,53.874821,52.309713,56.446603,0.867799,0.67732,0.65247,0.811759,0,0,0,0,197.405364,15.142951,92.379497,67.110011,22800,12768,14412,38780,16025,8891,0,3869,0,2336,0,4823,0,1089,4190,0,0,0,10416,6534,0.468473,0.493541,0.425193,0,0,47.111948,0.589224,150.817082,138.246405,137.134901,53395,1.525626,0,0.537785,0.720025,0,1.52284,0,0.537297,0.436804,0,1.525081,0,0.535503,0.497581,0,1.523418,0,0.536314,0.440127,0,57.554712
24,0.845444,0.047738,0.053543,0.047175,0.046815,0.445344,0.46726,0.414355,0.388489,72.545122,63.142494,47.864885,48.061982,0.868936,0.695468,0.650424,0.77385,0,0,0,0,225.847555,20.157109,58.309033,60.106188,25201,16909,13915,38273,15151,11786,0,2646,0,3101,0,4332,0,1257,4065,0,0,0,10129,5956,0.475148,0.492052,0.424599,0,0,48.032334,0.590846,163.586986,143.976748,139.11643,53359,1.525641,0,0.538182,0.764472,0,1.52283,0,0.53934,0.42912,0,1.52508,0,0.533543,0.461359,0,1.523374,0,0.534405,0.446358,0,58.237999
